Thu Jul 11 10:53:18 2013,,,,,
14215446,900,28813859,,,
14215447,2025,28815884,,,
14215448,600,28816484,,,
14215449,1200,28817684,,,
14215450,900,28818584,,,
14215451,675,28819259,,,
14215452,1200,28820459,,,
14215453,1350,28821809,,,
14215454,1950,28823759,,,
14215455,1050,28824809,,,
14215456,975,28825784,,,
14215457,1800,28827584,,,
14215458,1050,28828634,,,
14215459,1875,28830509,,,
14215460,1050,28831559,,,
14215461,1425,28832984,,,
14215462,1125,28834109,,,
14215463,1050,28835159,,,
14215464,3225,28838384,,,
14215465,750,28839134,,,
14215466,1050,28840184,,,
14215467,1125,28841309,,,
14215468,1200,28842509,,,
14215469,1275,28843784,,,
14215470,825,28844609,,,
14215471,1200,28845809,,,
14215472,1125,28846934,,,
14215473,675,28847609,,,
14215474,2325,28849934,,,
14215475,750,28850684,,,
14215476,1200,28851884,,,
14215477,1575,28853459,,,
14215478,900,28854359,,,
14215479,1950,28856309,,,
14215480,1125,28857434,,,
14215481,1425,28858859,,,
14215482,825,28859684,,,
14215483,1425,28861109,,,
14215484,1725,28862834,,,
14215485,900,28863734,,,
14215486,1425,28865159,,,
14215487,1050,28866209,,,
14215488,750,28866959,,,
14215489,1125,28868084,,,
14215490,1050,28869134,,,
14215491,1875,28871009,,,
14215492,600,28871609,,,
14215493,1200,28872809,,,
14215494,1125,28873934,,,
14215495,750,28874684,,,
14215496,1575,28876259,,,
14215497,1125,28877384,,,
14215498,1725,28879109,,,
14215499,1575,28880684,,,
14215500,675,28881359,,,
14215501,1500,28882859,,,
14215502,825,28883684,,,
14215503,1500,28885184,,,
14215504,900,28886084,,,
14215505,900,28886984,,,
14215506,1125,28888109,,,
14215507,825,28888934,,,
14215508,1200,28890134,,,
14215509,1950,28892084,,,
14215510,1200,28893284,,,
14215511,1575,28894859,,,
14215512,600,28895459,,,
14215513,2775,28898234,,,
14215514,825,28899059,,,
14215515,1650,28900709,,,
14215516,1125,28901834,,,
14215517,825,28902659,,,
14215518,1650,28904309,,,
14215519,900,28905209,,,
14215520,1125,28906334,,,
14215521,900,28907234,,,
14215522,975,28908209,,,
14215523,1950,28910159,,,
14215524,1200,28911359,,,
14215525,1275,28912634,,,
14215526,900,28913534,,,
14215527,900,28914434,,,
14215528,2925,28917359,,,
14215529,675,28918034,,,
14215530,2025,28920059,,,
14215531,1575,28921634,,,
14215532,1575,28923209,,,
14215533,1200,28924409,,,
14215534,1050,28925459,,,
14215535,1350,28926809,,,
14215536,825,28927634,,,
14215537,750,28928384,,,
14215538,1875,28930259,,,
14215539,1650,28931909,,,
14215540,1650,28933559,,,
14215541,825,28934384,,,
14215542,975,28935359,,,
14215543,1125,28936484,,,
14215544,825,28937309,,,
14215545,1650,28938959,,,
14215546,600,28939559,,,
14215547,975,28940534,,,
14215548,1575,28942109,,,
14215549,975,28943084,,,
14215550,1500,28944584,,,
14215551,975,28945559,,,
14215552,1500,28947059,,,
14215553,1125,28948184,,,
14215554,900,28949084,,,
14215555,1950,28951034,,,
14215556,750,28951784,,,
14215557,1575,28953359,,,
14215558,1125,28954484,,,
14215559,675,28955159,,,
14215560,1125,28956284,,,
14215561,825,28957109,,,
14215562,1200,28958309,,,
14215563,1050,28959359,,,
14215564,750,28960109,,,
14215565,1350,28961459,,,
14215566,600,28962059,,,
14215567,2550,28964609,,,
14215568,825,28965434,,,
14215569,750,28966184,,,
14215570,1125,28967309,,,
14215571,825,28968134,,,
14215572,1650,28969784,,,
14215573,750,28970534,,,
14215574,1050,28971584,,,
14215575,900,28972484,,,
14215576,750,28973234,,,
14215577,1275,28974509,,,
14215578,975,28975484,,,
14215579,1050,28976534,,,
14215580,900,28977434,,,
14215581,675,28978109,,,
14215582,1650,28979759,,,
14215583,750,28980509,,,
14215584,1425,28981934,,,
14215585,2250,28984184,,,
14215586,1350,28985534,,,
14215587,1200,28986734,,,
14215588,1050,28987784,,,
14215589,1350,28989134,,,
14215590,1050,28990184,,,
14215591,1200,28991384,,,
14215592,2475,28993859,,,
14215593,1050,28994909,,,
14215594,2100,28997009,,,
14215595,1275,28998284,,,
14215596,750,28999034,,,
14215597,1575,29000609,,,
14215598,1500,29002109,,,
14215599,2100,29004209,,,
14215600,600,29004809,,,
14215601,1425,29006234,,,
14215602,900,29007134,,,
14215603,1200,29008334,,,
14215604,1275,29009609,,,
14215605,1125,29010734,,,
14215606,1125,29011859,,,
14215607,2250,29014109,,,
14215608,675,29014784,,,
14215609,1500,29016284,,,
14215610,675,29016959,,,
14215611,1200,29018159,,,
14215612,1125,29019284,,,
14215613,675,29019959,,,
14215614,1650,29021609,,,
14215615,975,29022584,,,
14215616,2100,29024684,,,
14215617,825,29025509,,,
14215618,1200,29026709,,,
14215619,2025,29028734,,,
14215620,600,29029334,,,
14215621,1650,29030984,,,
14215622,825,29031809,,,
14215623,750,29032559,,,
14215624,900,29033459,,,
14215625,825,29034284,,,
14215626,1875,29036159,,,
14215627,750,29036909,,,
14215628,1275,29038184,,,
14215629,1350,29039534,,,
14215630,750,29040284,,,
14215631,1800,29042084,,,
14215632,975,29043059,,,
14215633,975,29044034,,,
14215634,900,29044934,,,
14215635,1125,29046059,,,
14215636,1800,29047859,,,
14215637,975,29048834,,,
14215638,1500,29050334,,,
14215639,1125,29051459,,,
14215640,1125,29052584,,,
14215641,1125,29053709,,,
14215642,825,29054534,,,
14215643,1425,29055959,,,
14215644,1500,29057459,,,
14215645,1200,29058659,,,
14215646,1425,29060084,,,
14215647,750,29060834,,,
14215648,1650,29062484,,,
14215649,825,29063309,,,
14215650,750,29064059,,,
14215651,1350,29065409,,,
14215652,1050,29066459,,,
14215653,1875,29068334,,,
14215654,600,29068934,,,
14215655,1425,29070359,,,
14215656,900,29071259,,,
14215657,975,29072234,,,
14215658,1275,29073509,,,
14215659,975,29074484,,,
14215660,1050,29075534,,,
14215661,900,29076434,,,
14215662,675,29077109,,,
14215663,1350,29078459,,,
14215664,600,29079059,,,
14215665,1200,29080259,,,
14215666,900,29081159,,,
14215667,900,29082059,,,
14215668,1500,29083559,,,
14215669,1125,29084684,,,
14215670,1650,29086334,,,
14215671,825,29087159,,,
14215672,1425,29088584,,,
14215673,2625,29091209,,,
14215674,1800,29093009,,,
14215675,1650,29094659,,,
14215676,825,29095484,,,
14215677,750,29096234,,,
14215678,1350,29097584,,,
14215679,1050,29098634,,,
14215680,1875,29100509,,,
14215681,750,29101259,,,
14215682,2175,29103434,,,
14215683,900,29104334,,,
14215684,975,29105309,,,
14215685,2175,29107484,,,
14215686,1050,29108534,,,
14215687,975,29109509,,,
14215688,900,29110409,,,
14215689,675,29111084,,,
14215690,1350,29112434,,,
14215691,750,29113184,,,
14215692,3075,29116259,,,
14215693,900,29117159,,,
14215694,675,29117834,,,
14215695,1200,29119034,,,
14215696,1050,29120084,,,
14215697,1350,29121434,,,
14215698,825,29122259,,,
14215699,975,29123234,,,
14215700,1350,29124584,,,
14215701,600,29125184,,,
14215702,1875,29127059,,,
14215703,825,29127884,,,
14215704,1650,29129534,,,
14215705,1800,29131334,,,
14215706,1050,29132384,,,
14215707,1650,29134034,,,
14215708,750,29134784,,,
14215709,1050,29135834,,,
14215710,900,29136734,,,
14215711,1200,29137934,,,
14215712,2325,29140259,,,
14215713,1500,29141759,,,
14215714,1050,29142809,,,
14215715,900,29143709,,,
14215716,900,29144609,,,
14215717,1575,29146184,,,
14215718,750,29146934,,,
14215719,1500,29148434,,,
14215720,900,29149334,,,
14215721,900,29150234,,,
14215722,1200,29151434,,,
14215723,975,29152409,,,
14215724,1200,29153609,,,
14215725,825,29154434,,,
14215726,975,29155409,,,
14215727,1350,29156759,,,
14215728,600,29157359,,,
14215729,1875,29159234,,,
14215730,1275,29160509,,,
14215731,1425,29161934,,,
14215732,900,29162834,,,
14215733,1050,29163884,,,
14215734,1875,29165759,,,
14215735,600,29166359,,,
14215736,1200,29167559,,,
14215737,1125,29168684,,,
14215738,975,29169659,,,
14215739,1275,29170934,,,
14215740,975,29171909,,,
14215741,1050,29172959,,,
14215742,900,29173859,,,
14215743,675,29174534,,,
14215744,1500,29176034,,,
14215745,1050,29177084,,,
14215746,3525,29180609,,,
14215747,1350,29181959,,,
14215748,900,29182859,,,
14215749,1350,29184209,,,
14215750,825,29185034,,,
14215751,2550,29187584,,,
14215752,1050,29188634,,,
14215753,750,29189384,,,
14215754,1125,29190509,,,
14215755,600,29191109,,,
14215756,1425,29192534,,,
14215757,1050,29193584,,,
14215758,1425,29195009,,,
14215759,1125,29196134,,,
14215760,1275,29197409,,,
14215761,1875,29199284,,,
14215762,1350,29200634,,,
14215763,1575,29202209,,,
14215764,900,29203109,,,
14215765,975,29204084,,,
14215766,2100,29206184,,,
14215767,1200,29207384,,,
14215768,1125,29208509,,,
14215769,900,29209409,,,
14215770,675,29210084,,,
14215771,2175,29212259,,,
14215772,900,29213159,,,
14215773,1650,29214809,,,
14215774,1125,29215934,,,
14215775,900,29216834,,,
14215776,1350,29218184,,,
14215777,1350,29219534,,,
14215778,2475,29222009,,,
14215779,825,29222834,,,
14215780,750,29223584,,,
14215781,1425,29225009,,,
14215782,750,29225759,,,
14215783,1650,29227409,,,
14215784,1050,29228459,,,
14215785,750,29229209,,,
14215786,900,29230109,,,
14215787,1500,29231609,,,
14215788,1650,29233259,,,
14215789,600,29233859,,,
14215790,1200,29235059,,,
14215791,900,29235959,,,
14215792,975,29236934,,,
14215793,1425,29238359,,,
14215794,1200,29239559,,,
14215795,1125,29240684,,,
14215796,900,29241584,,,
14215797,1350,29242934,,,
14215798,1650,29244584,,,
14215799,750,29245334,,,
14215800,1425,29246759,,,
14215801,900,29247659,,,
14215802,675,29248334,,,
14215803,1500,29249834,,,
14215804,1200,29251034,,,
14215805,1350,29252384,,,
14215806,1275,29253659,,,
14215807,975,29254634,,,
14215808,1200,29255834,,,
14215809,750,29256584,,,
14215810,1425,29258009,,,
14215811,1500,29259509,,,
14215812,975,29260484,,,
14215813,900,29261384,,,
14215814,1275,29262659,,,
14215815,1425,29264084,,,
14215816,600,29264684,,,
14215817,975,29265659,,,
14215818,2250,29267909,,,
14215819,750,29268659,,,
14215820,1275,29269934,,,
14215821,975,29270909,,,
14215822,1050,29271959,,,
14215823,1125,29273084,,,
14215824,675,29273759,,,
14215825,1800,29275559,,,
14215826,675,29276234,,,
14215827,1575,29277809,,,
14215828,1125,29278934,,,
14215829,1125,29280059,,,
14215830,1125,29281184,,,
14215831,825,29282009,,,
14215832,1425,29283434,,,
14215833,825,29284259,,,
14215834,750,29285009,,,
14215835,1350,29286359,,,
14215836,600,29286959,,,
14215837,1650,29288609,,,
14215838,1050,29289659,,,
14215839,750,29290409,,,
14215840,1125,29291534,,,
14215841,825,29292359,,,
14215842,1875,29294234,,,
14215843,750,29294984,,,
14215844,1050,29296034,,,
14215845,1125,29297159,,,
14215846,750,29297909,,,
14215847,1275,29299184,,,
14215848,825,29300009,,,
14215849,1200,29301209,,,
14215850,900,29302109,,,
14215851,675,29302784,,,
14215852,1575,29304359,,,
14215853,675,29305034,,,
14215854,1350,29306384,,,
14215855,1125,29307509,,,
14215856,675,29308184,,,
14215857,1125,29309309,,,
14215858,825,29310134,,,
14215859,1425,29311559,,,
14215860,1950,29313509,,,
14215861,975,29314484,,,
14215862,1125,29315609,,,
14215863,600,29316209,,,
14215864,2325,29318534,,,
14215865,825,29319359,,,
14215866,750,29320109,,,
14215867,1125,29321234,,,
14215868,1500,29322734,,,
14215869,1650,29324384,,,
14215870,600,29324984,,,
14215871,975,29325959,,,
14215872,1125,29327084,,,
14215873,750,29327834,,,
14215874,1500,29329334,,,
14215875,825,29330159,,,
14215876,1650,29331809,,,
14215877,900,29332709,,,
14215878,900,29333609,,,
14215879,1875,29335484,,,
14215880,825,29336309,,,
14215881,1350,29337659,,,
14215882,1125,29338784,,,
14215883,1350,29340134,,,
14215884,1200,29341334,,,
14215885,1125,29342459,,,
14215886,1500,29343959,,,
14215887,825,29344784,,,
14215888,750,29345534,,,
14215889,1575,29347109,,,
14215890,600,29347709,,,
14215891,1425,29349134,,,
14215892,825,29349959,,,
14215893,975,29350934,,,
14215894,900,29351834,,,
14215895,1275,29353109,,,
14215896,1875,29354984,,,
14215897,750,29355734,,,
14215898,1275,29357009,,,
14215899,1125,29358134,,,
14215900,975,29359109,,,
14215901,1425,29360534,,,
14215902,900,29361434,,,
14215903,1425,29362859,,,
14215904,900,29363759,,,
14215905,675,29364434,,,
14215906,1350,29365784,,,
14215907,675,29366459,,,
14215908,1800,29368259,,,
14215909,1350,29369609,,,
14215910,675,29370284,,,
14215911,1125,29371409,,,
14215912,900,29372309,,,
14215913,1350,29373659,,,
14215914,825,29374484,,,
14215915,750,29375234,,,
14215916,2250,29377484,,,
14215917,1050,29378534,,,
14215918,2100,29380634,,,
14215919,825,29381459,,,
14215920,750,29382209,,,
14215921,900,29383109,,,
14215922,825,29383934,,,
14215923,1875,29385809,,,
14215924,600,29386409,,,
14215925,1200,29387609,,,
14215926,900,29388509,,,
14215927,975,29389484,,,
14215928,1800,29391284,,,
14215929,1125,29392409,,,
14215930,1050,29393459,,,
14215931,900,29394359,,,
14215932,675,29395034,,,
14215933,2175,29397209,,,
14215934,900,29398109,,,
14215935,1650,29399759,,,
14215936,900,29400659,,,
14215937,1125,29401784,,,
14215938,1125,29402909,,,
14215939,825,29403734,,,
14215940,1425,29405159,,,
14215941,825,29405984,,,
14215942,975,29406959,,,
14215943,1125,29408084,,,
14215944,600,29408684,,,
14215945,1650,29410334,,,
14215946,825,29411159,,,
14215947,1425,29412584,,,
14215948,1125,29413709,,,
14215949,1275,29414984,,,
14215950,1875,29416859,,,
14215951,750,29417609,,,
14215952,1050,29418659,,,
14215953,900,29419559,,,
14215954,750,29420309,,,
14215955,1500,29421809,,,
14215956,825,29422634,,,
14215957,1425,29424059,,,
14215958,900,29424959,,,
14215959,675,29425634,,,
14215960,1350,29426984,,,
14215961,600,29427584,,,
14215962,1200,29428784,,,
14215963,900,29429684,,,
14215964,675,29430359,,,
14215965,2100,29432459,,,
14215966,975,29433434,,,
14215967,1650,29435084,,,
14215968,825,29435909,,,
14215969,750,29436659,,,
14215970,1200,29437859,,,
14215971,750,29438609,,,
14215972,1875,29440484,,,
14215973,825,29441309,,,
14215974,750,29442059,,,
14215975,2700,29444759,,,
14215976,825,29445584,,,
14215977,1875,29447459,,,
14215978,1350,29448809,,,
14215979,1800,29450609,,,
14215980,1125,29451734,,,
14215981,975,29452709,,,
14215982,1500,29454209,,,
14215983,975,29455184,,,
14215984,1275,29456459,,,
14215985,900,29457359,,,
14215986,675,29458034,,,
14215987,1575,29459609,,,
14215988,600,29460209,,,
14215989,1200,29461409,,,
14215990,900,29462309,,,
14215991,675,29462984,,,
14215992,1350,29464334,,,
14215993,825,29465159,,,
14215994,1200,29466359,,,
14215995,825,29467184,,,
14215996,1200,29468384,,,
14215997,1425,29469809,,,
14215998,750,29470559,,,
14215999,1425,29471984,,,
14216000,825,29472809,,,
14216001,750,29473559,,,
14216002,900,29474459,,,
14216003,1050,29475509,,,
14216004,1875,29477384,,,
14216005,600,29477984,,,
14216006,975,29478959,,,
14216007,900,29479859,,,
14216008,750,29480609,,,
14216009,1275,29481884,,,
14216010,825,29482709,,,
14216011,975,29483684,,,
14216012,1350,29485034,,,
14216013,675,29485709,,,
14216014,1350,29487059,,,
14216015,1200,29488259,,,
14216016,2625,29490884,,,
14216017,1125,29492009,,,
14216018,675,29492684,,,
14216019,1275,29493959,,,
14216020,1200,29495159,,,
14216021,1800,29496959,,,
14216022,825,29497784,,,
14216023,975,29498759,,,
14216024,1650,29500409,,,
14216025,1200,29501609,,,
14216026,1875,29503484,,,
14216027,825,29504309,,,
14216028,750,29505059,,,
14216029,900,29505959,,,
14216030,1050,29507009,,,
14216031,1650,29508659,,,
14216032,750,29509409,,,
14216033,1500,29510909,,,
14216034,900,29511809,,,
14216035,750,29512559,,,
14216036,1275,29513834,,,
14216037,975,29514809,,,
14216038,1050,29515859,,,
14216039,900,29516759,,,
14216040,675,29517434,,,
14216041,1650,29519084,,,
14216042,750,29519834,,,
14216043,1200,29521034,,,
14216044,1350,29522384,,,
14216045,900,29523284,,,
14216046,1275,29524559,,,
14216047,1125,29525684,,,
14216048,1425,29527109,,,
14216049,1275,29528384,,,
14216050,975,29529359,,,
14216051,1125,29530484,,,
14216052,600,29531084,,,
14216053,1650,29532734,,,
14216054,825,29533559,,,
14216055,975,29534534,,,
14216056,900,29535434,,,
14216057,1050,29536484,,,
14216058,3225,29539709,,,
14216059,750,29540459,,,
14216060,1275,29541734,,,
14216061,1125,29542859,,,
14216062,975,29543834,,,
14216063,1875,29545709,,,
14216064,1350,29547059,,,
14216065,1200,29548259,,,
14216066,1125,29549384,,,
14216067,1350,29550734,,,
14216068,1500,29552234,,,
14216069,750,29552984,,,
14216070,1350,29554334,,,
14216071,900,29555234,,,
14216072,675,29555909,,,
14216073,2025,29557934,,,
14216074,1275,29559209,,,
14216075,1200,29560409,,,
14216076,1500,29561909,,,
14216077,1425,29563334,,,
14216078,1575,29564909,,,
14216079,600,29565509,,,
14216080,1425,29566934,,,
14216081,825,29567759,,,
14216082,750,29568509,,,
14216083,900,29569409,,,
14216084,825,29570234,,,
14216085,1650,29571884,,,
14216086,900,29572784,,,
14216087,1125,29573909,,,
14216088,1125,29575034,,,
14216089,750,29575784,,,
14216090,1500,29577284,,,
14216091,825,29578109,,,
14216092,1875,29579984,,,
14216093,1125,29581109,,,
14216094,675,29581784,,,
14216095,1725,29583509,,,
14216096,675,29584184,,,
14216097,1650,29585834,,,
14216098,900,29586734,,,
14216099,675,29587409,,,
14216100,1200,29588609,,,
14216101,1125,29589734,,,
14216102,1725,29591459,,,
14216103,1050,29592509,,,
14216104,975,29593484,,,
14216105,1125,29594609,,,
14216106,600,29595209,,,
14216107,2100,29597309,,,
14216108,1050,29598359,,,
14216109,975,29599334,,,
14216110,1350,29600684,,,
14216111,825,29601509,,,
14216112,2325,29603834,,,
14216113,600,29604434,,,
14216114,975,29605409,,,
14216115,900,29606309,,,
14216116,750,29607059,,,
14216117,1275,29608334,,,
14216118,825,29609159,,,
14216119,975,29610134,,,
14216120,900,29611034,,,
14216121,675,29611709,,,
14216122,1800,29613509,,,
14216123,600,29614109,,,
14216124,1200,29615309,,,
14216125,900,29616209,,,
14216126,675,29616884,,,
14216127,1125,29618009,,,
14216128,900,29618909,,,
14216129,2025,29620934,,,
14216130,825,29621759,,,
14216131,1425,29623184,,,
14216132,1275,29624459,,,
14216133,900,29625359,,,
14216134,1650,29627009,,,
14216135,825,29627834,,,
14216136,750,29628584,,,
14216137,900,29629484,,,
14216138,825,29630309,,,
14216139,1425,29631734,,,
14216140,600,29632334,,,
14216141,1200,29633534,,,
14216142,1575,29635109,,,
14216143,750,29635859,,,
14216144,1500,29637359,,,
14216145,825,29638184,,,
14216146,1425,29639609,,,
14216147,1800,29641409,,,
14216148,675,29642084,,,
14216149,1575,29643659,,,
14216150,600,29644259,,,
14216151,1200,29645459,,,
14216152,900,29646359,,,
14216153,1125,29647484,,,
14216154,1125,29648609,,,
14216155,975,29649584,,,
14216156,1500,29651084,,,
14216157,825,29651909,,,
14216158,1200,29653109,,,
14216159,1575,29654684,,,
14216160,600,29655284,,,
14216161,1875,29657159,,,
14216162,825,29657984,,,
14216163,975,29658959,,,
14216164,1125,29660084,,,
14216165,825,29660909,,,
14216166,1875,29662784,,,
14216167,600,29663384,,,
14216168,975,29664359,,,
14216169,1350,29665709,,,
14216170,975,29666684,,,
14216171,1275,29667959,,,
14216172,975,29668934,,,
14216173,1050,29669984,,,
14216174,1575,29671559,,,
14216175,900,29672459,,,
14216176,1650,29674109,,,
